actual value,predicted value
1.600000000000000000e+01,3.596530151367187500e+01
1.500000000000000000e+01,4.212120056152343750e+01
1.400000000000000000e+01,1.930185699462890625e+01
1.300000000000000000e+01,2.095238494873046875e+01
1.200000000000000000e+01,1.848171234130859375e+01
1.100000000000000000e+01,2.451597595214843750e+01
1.000000000000000000e+01,2.602095031738281250e+01
9.000000000000000000e+00,1.739581298828125000e+01
8.000000000000000000e+00,2.633892059326171875e+01
7.000000000000000000e+00,1.425978851318359375e+01
6.000000000000000000e+00,2.028453826904296875e+01
5.000000000000000000e+00,2.114850616455078125e+01
4.000000000000000000e+00,2.372219848632812500e+01
3.000000000000000000e+00,1.818778228759765625e+01
2.000000000000000000e+00,5.664764404296875000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.641830444335937500e+00
3.400000000000000000e+02,2.077608642578125000e+02
3.390000000000000000e+02,2.118002243041992188e+02
3.380000000000000000e+02,2.003688049316406250e+02
3.370000000000000000e+02,2.138767089843750000e+02
3.360000000000000000e+02,2.045664520263671875e+02
3.350000000000000000e+02,1.882839126586914062e+02
3.340000000000000000e+02,2.036367263793945312e+02
3.330000000000000000e+02,2.097758636474609375e+02
3.320000000000000000e+02,1.975385742187500000e+02
3.310000000000000000e+02,2.062824630737304688e+02
3.300000000000000000e+02,2.042271575927734375e+02
3.290000000000000000e+02,1.853346481323242188e+02
3.280000000000000000e+02,1.943977127075195312e+02
3.270000000000000000e+02,1.933432769775390625e+02
3.260000000000000000e+02,1.974821777343750000e+02
3.250000000000000000e+02,1.830762710571289062e+02
3.240000000000000000e+02,1.892757568359375000e+02
3.230000000000000000e+02,1.943386764526367188e+02
3.220000000000000000e+02,1.731812286376953125e+02
3.210000000000000000e+02,1.949918289184570312e+02
3.200000000000000000e+02,1.721793670654296875e+02
3.190000000000000000e+02,1.861319122314453125e+02
3.180000000000000000e+02,1.763751296997070312e+02
3.170000000000000000e+02,1.936569824218750000e+02
3.160000000000000000e+02,1.855141906738281250e+02
3.150000000000000000e+02,1.734277496337890625e+02
3.140000000000000000e+02,1.738951492309570312e+02
3.130000000000000000e+02,1.659289093017578125e+02
3.120000000000000000e+02,1.825922775268554688e+02
3.110000000000000000e+02,1.771673049926757812e+02
3.100000000000000000e+02,1.723112258911132812e+02
3.090000000000000000e+02,1.837776489257812500e+02
3.080000000000000000e+02,1.590213012695312500e+02
3.070000000000000000e+02,1.691791610717773438e+02
3.060000000000000000e+02,1.883379211425781250e+02
3.050000000000000000e+02,1.769926300048828125e+02
3.040000000000000000e+02,1.628781509399414062e+02
3.030000000000000000e+02,1.666884536743164062e+02
3.020000000000000000e+02,1.694597854614257812e+02
3.010000000000000000e+02,1.623244628906250000e+02
3.000000000000000000e+02,1.681163558959960938e+02
2.990000000000000000e+02,1.581301879882812500e+02
2.980000000000000000e+02,1.469847640991210938e+02
2.970000000000000000e+02,1.695390625000000000e+02
2.960000000000000000e+02,1.374041824340820312e+02
2.950000000000000000e+02,1.502950286865234375e+02
2.940000000000000000e+02,1.493408203125000000e+02
2.930000000000000000e+02,1.732430801391601562e+02
2.920000000000000000e+02,1.629953231811523438e+02
2.910000000000000000e+02,1.689873809814453125e+02
2.900000000000000000e+02,1.431920166015625000e+02
2.890000000000000000e+02,1.428622436523437500e+02
2.880000000000000000e+02,1.265505142211914062e+02
2.870000000000000000e+02,1.562162246704101562e+02
2.860000000000000000e+02,1.467948989868164062e+02
2.850000000000000000e+02,1.655799636840820312e+02
2.840000000000000000e+02,1.348227233886718750e+02
2.830000000000000000e+02,1.469673004150390625e+02
2.820000000000000000e+02,1.585797119140625000e+02
2.810000000000000000e+02,1.351238174438476562e+02
2.800000000000000000e+02,1.329991531372070312e+02
2.790000000000000000e+02,1.504679031372070312e+02
2.780000000000000000e+02,1.559394302368164062e+02
2.770000000000000000e+02,1.487336044311523438e+02
2.760000000000000000e+02,1.446178054809570312e+02
2.750000000000000000e+02,1.436239624023437500e+02
2.740000000000000000e+02,1.563139114379882812e+02
2.730000000000000000e+02,1.466406784057617188e+02
2.720000000000000000e+02,1.378421859741210938e+02
2.710000000000000000e+02,1.353267974853515625e+02
2.700000000000000000e+02,1.399554214477539062e+02
2.690000000000000000e+02,1.439068603515625000e+02
2.680000000000000000e+02,1.438722991943359375e+02
2.670000000000000000e+02,1.479075241088867188e+02
2.660000000000000000e+02,1.582035064697265625e+02
2.650000000000000000e+02,1.336155624389648438e+02
2.640000000000000000e+02,1.229115753173828125e+02
2.630000000000000000e+02,1.372778549194335938e+02
2.620000000000000000e+02,1.285181961059570312e+02
2.610000000000000000e+02,1.457922973632812500e+02
2.600000000000000000e+02,1.473835296630859375e+02
2.590000000000000000e+02,1.428190536499023438e+02
2.580000000000000000e+02,1.361377868652343750e+02
2.570000000000000000e+02,1.170530776977539062e+02
2.560000000000000000e+02,1.762369842529296875e+02
2.550000000000000000e+02,1.459227523803710938e+02
2.540000000000000000e+02,1.309122314453125000e+02
2.530000000000000000e+02,1.277917938232421875e+02
2.520000000000000000e+02,1.341407546997070312e+02
2.510000000000000000e+02,1.159529037475585938e+02
2.500000000000000000e+02,1.388630142211914062e+02
2.490000000000000000e+02,1.255386428833007812e+02
2.480000000000000000e+02,2.198220443725585938e+02
2.470000000000000000e+02,1.191241760253906250e+02
2.460000000000000000e+02,1.323508911132812500e+02
2.450000000000000000e+02,1.167792663574218750e+02
2.440000000000000000e+02,1.179070358276367188e+02
2.430000000000000000e+02,1.263318176269531250e+02
2.420000000000000000e+02,1.157096176147460938e+02
2.410000000000000000e+02,1.198141174316406250e+02
2.400000000000000000e+02,1.231680374145507812e+02
2.390000000000000000e+02,1.082601852416992188e+02
2.380000000000000000e+02,1.061587829589843750e+02
2.370000000000000000e+02,1.042272644042968750e+02
2.360000000000000000e+02,1.093436431884765625e+02
2.350000000000000000e+02,1.119188995361328125e+02
2.340000000000000000e+02,1.329134216308593750e+02
2.330000000000000000e+02,1.143384094238281250e+02
2.320000000000000000e+02,1.420514297485351562e+02
2.310000000000000000e+02,1.341167678833007812e+02
2.300000000000000000e+02,1.155641098022460938e+02
2.290000000000000000e+02,1.048054656982421875e+02
2.280000000000000000e+02,1.287891235351562500e+02
2.270000000000000000e+02,1.228078613281250000e+02
2.260000000000000000e+02,1.157898635864257812e+02
2.250000000000000000e+02,1.194788360595703125e+02
2.240000000000000000e+02,1.244004211425781250e+02
2.230000000000000000e+02,9.664032745361328125e+01
2.220000000000000000e+02,1.307663803100585938e+02
2.210000000000000000e+02,1.242911224365234375e+02
2.200000000000000000e+02,1.103693237304687500e+02
2.190000000000000000e+02,1.261600265502929688e+02
2.180000000000000000e+02,1.048186569213867188e+02
2.170000000000000000e+02,1.181308593750000000e+02
2.160000000000000000e+02,1.124300155639648438e+02
2.150000000000000000e+02,1.279578552246093750e+02
2.140000000000000000e+02,1.155700912475585938e+02
2.130000000000000000e+02,1.165359191894531250e+02
2.120000000000000000e+02,1.265341033935546875e+02
2.110000000000000000e+02,1.275823364257812500e+02
2.100000000000000000e+02,9.533119964599609375e+01
2.090000000000000000e+02,1.312768783569335938e+02
2.080000000000000000e+02,8.898934173583984375e+01
2.070000000000000000e+02,1.008046264648437500e+02
2.060000000000000000e+02,1.075633697509765625e+02
2.050000000000000000e+02,1.203085937500000000e+02
2.040000000000000000e+02,1.013356857299804688e+02
2.030000000000000000e+02,1.323604736328125000e+02
2.020000000000000000e+02,1.179494018554687500e+02
2.010000000000000000e+02,9.991905975341796875e+01
2.000000000000000000e+02,1.102171401977539062e+02
1.990000000000000000e+02,1.161477203369140625e+02
1.980000000000000000e+02,1.229805297851562500e+02
1.970000000000000000e+02,1.037278213500976562e+02
1.960000000000000000e+02,1.007311859130859375e+02
1.950000000000000000e+02,1.127441101074218750e+02
1.940000000000000000e+02,9.488901519775390625e+01
1.930000000000000000e+02,9.672851562500000000e+01
1.920000000000000000e+02,9.364848327636718750e+01
1.910000000000000000e+02,1.087588195800781250e+02
1.900000000000000000e+02,8.461433410644531250e+01
1.890000000000000000e+02,1.110999526977539062e+02
1.880000000000000000e+02,1.180928115844726562e+02
1.870000000000000000e+02,1.189189071655273438e+02
1.860000000000000000e+02,1.101004714965820312e+02
1.850000000000000000e+02,1.114959182739257812e+02
1.840000000000000000e+02,1.090850601196289062e+02
1.830000000000000000e+02,1.234048614501953125e+02
1.820000000000000000e+02,1.232898178100585938e+02
1.810000000000000000e+02,9.453659820556640625e+01
1.800000000000000000e+02,1.189178848266601562e+02
1.790000000000000000e+02,1.004378585815429688e+02
1.780000000000000000e+02,9.673534393310546875e+01
1.770000000000000000e+02,9.591783905029296875e+01
1.760000000000000000e+02,1.017077865600585938e+02
1.750000000000000000e+02,1.028597488403320312e+02
1.740000000000000000e+02,8.263670349121093750e+01
1.730000000000000000e+02,1.009991989135742188e+02
1.720000000000000000e+02,9.110345458984375000e+01
1.710000000000000000e+02,1.206483535766601562e+02
1.700000000000000000e+02,9.577029418945312500e+01
1.690000000000000000e+02,1.164927062988281250e+02
1.680000000000000000e+02,9.950924682617187500e+01
1.670000000000000000e+02,1.093728256225585938e+02
1.660000000000000000e+02,1.219523162841796875e+02
1.650000000000000000e+02,1.126928482055664062e+02
1.640000000000000000e+02,1.027706451416015625e+02
1.630000000000000000e+02,1.058445892333984375e+02
1.620000000000000000e+02,1.133516921997070312e+02
1.610000000000000000e+02,1.491208801269531250e+02
1.600000000000000000e+02,1.006043319702148438e+02
1.590000000000000000e+02,1.091905746459960938e+02
1.580000000000000000e+02,8.754381561279296875e+01
1.570000000000000000e+02,1.090241699218750000e+02
1.560000000000000000e+02,1.075362167358398438e+02
1.550000000000000000e+02,1.016571350097656250e+02
1.540000000000000000e+02,1.218564605712890625e+02
1.530000000000000000e+02,1.089802856445312500e+02
1.520000000000000000e+02,9.028282165527343750e+01
1.510000000000000000e+02,9.620525360107421875e+01
1.500000000000000000e+02,9.119900512695312500e+01
1.490000000000000000e+02,1.044954910278320312e+02
1.480000000000000000e+02,8.902645111083984375e+01
1.470000000000000000e+02,1.092784042358398438e+02
1.460000000000000000e+02,9.254227447509765625e+01
1.450000000000000000e+02,9.429772949218750000e+01
1.440000000000000000e+02,8.824872589111328125e+01
1.430000000000000000e+02,1.071890792846679688e+02
1.420000000000000000e+02,1.001840820312500000e+02
1.410000000000000000e+02,1.155382003784179688e+02
1.400000000000000000e+02,1.093007278442382812e+02
1.390000000000000000e+02,8.717137145996093750e+01
1.380000000000000000e+02,8.051100158691406250e+01
1.370000000000000000e+02,1.124096145629882812e+02
1.360000000000000000e+02,8.326918792724609375e+01
1.350000000000000000e+02,9.766415405273437500e+01
1.340000000000000000e+02,1.012608795166015625e+02
1.330000000000000000e+02,1.116718139648437500e+02
1.320000000000000000e+02,9.617821502685546875e+01
1.310000000000000000e+02,8.664189147949218750e+01
1.300000000000000000e+02,1.194245300292968750e+02
1.290000000000000000e+02,7.569230651855468750e+01
1.280000000000000000e+02,9.775118255615234375e+01
1.270000000000000000e+02,9.108623504638671875e+01
1.260000000000000000e+02,9.132477569580078125e+01
1.250000000000000000e+02,1.017533950805664062e+02
1.240000000000000000e+02,6.962921905517578125e+01
1.230000000000000000e+02,1.121463470458984375e+02
1.220000000000000000e+02,8.719834899902343750e+01
1.210000000000000000e+02,1.092267227172851562e+02
1.200000000000000000e+02,8.656569671630859375e+01
1.190000000000000000e+02,9.133179473876953125e+01
1.180000000000000000e+02,1.030432205200195312e+02
1.170000000000000000e+02,8.518525695800781250e+01
1.160000000000000000e+02,1.019566345214843750e+02
1.150000000000000000e+02,1.092643280029296875e+02
1.140000000000000000e+02,1.066010742187500000e+02
1.130000000000000000e+02,7.042105102539062500e+01
1.120000000000000000e+02,7.132627105712890625e+01
1.110000000000000000e+02,8.396469116210937500e+01
1.100000000000000000e+02,6.776913452148437500e+01
1.090000000000000000e+02,1.062658309936523438e+02
1.080000000000000000e+02,7.122311401367187500e+01
1.070000000000000000e+02,8.035424804687500000e+01
1.060000000000000000e+02,8.981400299072265625e+01
1.050000000000000000e+02,6.132104492187500000e+01
1.040000000000000000e+02,7.700881195068359375e+01
1.030000000000000000e+02,7.474644470214843750e+01
1.020000000000000000e+02,7.817723846435546875e+01
1.010000000000000000e+02,9.680294799804687500e+01
1.000000000000000000e+02,8.257606506347656250e+01
9.900000000000000000e+01,9.767130279541015625e+01
9.800000000000000000e+01,1.033740997314453125e+02
9.700000000000000000e+01,8.329175567626953125e+01
9.600000000000000000e+01,8.515975952148437500e+01
9.500000000000000000e+01,7.752410125732421875e+01
9.400000000000000000e+01,7.750570678710937500e+01
9.300000000000000000e+01,7.780817413330078125e+01
9.200000000000000000e+01,9.923257446289062500e+01
9.100000000000000000e+01,8.486181640625000000e+01
9.000000000000000000e+01,8.522698211669921875e+01
8.900000000000000000e+01,7.986711883544921875e+01
8.800000000000000000e+01,8.715343475341796875e+01
8.700000000000000000e+01,7.801015472412109375e+01
8.600000000000000000e+01,6.662164306640625000e+01
8.500000000000000000e+01,1.056386947631835938e+02
8.400000000000000000e+01,1.023294448852539062e+02
8.300000000000000000e+01,7.720021057128906250e+01
8.200000000000000000e+01,6.295686340332031250e+01
8.100000000000000000e+01,7.226661682128906250e+01
8.000000000000000000e+01,8.318586730957031250e+01
7.900000000000000000e+01,7.933441925048828125e+01
7.800000000000000000e+01,8.778725433349609375e+01
7.700000000000000000e+01,7.692546844482421875e+01
7.600000000000000000e+01,7.721555328369140625e+01
7.500000000000000000e+01,7.704399108886718750e+01
7.400000000000000000e+01,3.412688446044921875e+01
7.300000000000000000e+01,8.127265167236328125e+01
7.200000000000000000e+01,8.678375244140625000e+01
7.100000000000000000e+01,7.164144134521484375e+01
7.000000000000000000e+01,7.451732635498046875e+01
6.900000000000000000e+01,5.065608215332031250e+01
6.800000000000000000e+01,7.363675689697265625e+01
6.700000000000000000e+01,5.524668884277343750e+01
6.600000000000000000e+01,5.098451995849609375e+01
6.500000000000000000e+01,6.764318084716796875e+01
6.400000000000000000e+01,4.306277465820312500e+01
6.300000000000000000e+01,6.833007812500000000e+01
6.200000000000000000e+01,6.402290344238281250e+01
6.100000000000000000e+01,8.069734954833984375e+01
6.000000000000000000e+01,7.624684143066406250e+01
5.900000000000000000e+01,7.783493041992187500e+01
5.800000000000000000e+01,3.784313964843750000e+01
5.700000000000000000e+01,6.564909362792968750e+01
5.600000000000000000e+01,7.789806365966796875e+01
5.500000000000000000e+01,5.814904785156250000e+01
5.400000000000000000e+01,5.194805145263671875e+01
5.300000000000000000e+01,3.914202880859375000e+01
5.200000000000000000e+01,7.371881103515625000e+01
5.100000000000000000e+01,3.942002105712890625e+01
5.000000000000000000e+01,4.820973968505859375e+01
4.900000000000000000e+01,8.663405609130859375e+01
4.800000000000000000e+01,2.533164215087890625e+01
4.700000000000000000e+01,5.681147003173828125e+01
4.600000000000000000e+01,3.927093505859375000e+01
4.500000000000000000e+01,3.152960205078125000e+01
4.400000000000000000e+01,6.663864898681640625e+01
4.300000000000000000e+01,3.717951965332031250e+01
4.200000000000000000e+01,6.200434875488281250e+01
4.100000000000000000e+01,8.256586456298828125e+01
4.000000000000000000e+01,5.558347320556640625e+01
3.900000000000000000e+01,3.995520782470703125e+01
3.800000000000000000e+01,4.016676330566406250e+01
3.700000000000000000e+01,4.426071929931640625e+01
3.600000000000000000e+01,7.045852661132812500e+01
3.500000000000000000e+01,4.076007080078125000e+01
3.400000000000000000e+01,2.384019470214843750e+01
3.300000000000000000e+01,4.156616973876953125e+01
3.200000000000000000e+01,3.953244018554687500e+01
3.100000000000000000e+01,3.122836303710937500e+01
3.000000000000000000e+01,3.466609191894531250e+01
2.900000000000000000e+01,4.011016845703125000e+01
2.800000000000000000e+01,3.946790313720703125e+01
2.700000000000000000e+01,2.880196380615234375e+01
2.600000000000000000e+01,7.075550842285156250e+01
2.500000000000000000e+01,4.634829711914062500e+01
2.400000000000000000e+01,4.640604400634765625e+01
2.300000000000000000e+01,3.664361572265625000e+01
2.200000000000000000e+01,4.380606079101562500e+01
2.100000000000000000e+01,2.424350738525390625e+01
2.000000000000000000e+01,4.070159912109375000e+01
1.900000000000000000e+01,5.338825988769531250e+01
1.800000000000000000e+01,2.710177612304687500e+01
1.700000000000000000e+01,3.992436981201171875e+01
1.600000000000000000e+01,3.863634490966796875e+01
1.500000000000000000e+01,2.612331390380859375e+01
1.400000000000000000e+01,4.343464660644531250e+01
1.300000000000000000e+01,2.304011535644531250e+01
1.200000000000000000e+01,3.619091033935546875e+01
1.100000000000000000e+01,2.359400939941406250e+01
1.000000000000000000e+01,2.109400177001953125e+01
9.000000000000000000e+00,4.144491577148437500e+01
8.000000000000000000e+00,1.125740814208984375e+01
7.000000000000000000e+00,4.450865936279296875e+01
6.000000000000000000e+00,1.927900695800781250e+01
5.000000000000000000e+00,1.675244140625000000e+01
4.000000000000000000e+00,3.789630126953125000e+01
3.000000000000000000e+00,1.329419708251953125e+01
2.000000000000000000e+00,3.333237457275390625e+01
1.000000000000000000e+00,1.020951080322265625e+01
0.000000000000000000e+00,5.145824432373046875e+01
1.540000000000000000e+02,2.172460250854492188e+02
1.530000000000000000e+02,2.207989959716796875e+02
1.520000000000000000e+02,2.236173629760742188e+02
1.510000000000000000e+02,2.200897445678710938e+02
1.500000000000000000e+02,1.991911392211914062e+02
1.490000000000000000e+02,1.910982894897460938e+02
1.480000000000000000e+02,2.209317855834960938e+02
1.470000000000000000e+02,1.991246261596679688e+02
1.460000000000000000e+02,1.854176940917968750e+02
1.450000000000000000e+02,2.008411254882812500e+02
1.440000000000000000e+02,2.030570602416992188e+02
1.430000000000000000e+02,2.088365478515625000e+02
1.420000000000000000e+02,1.973655395507812500e+02
1.410000000000000000e+02,1.898395767211914062e+02
1.400000000000000000e+02,1.777784576416015625e+02
1.390000000000000000e+02,2.004899063110351562e+02
1.380000000000000000e+02,1.830294876098632812e+02
1.370000000000000000e+02,1.995950164794921875e+02
1.360000000000000000e+02,1.868190155029296875e+02
1.350000000000000000e+02,1.907530364990234375e+02
1.340000000000000000e+02,1.867104263305664062e+02
1.330000000000000000e+02,1.878650131225585938e+02
1.320000000000000000e+02,1.790232162475585938e+02
1.310000000000000000e+02,1.843242797851562500e+02
1.300000000000000000e+02,1.735581054687500000e+02
1.290000000000000000e+02,1.947581253051757812e+02
1.280000000000000000e+02,1.764634780883789062e+02
1.270000000000000000e+02,1.841119995117187500e+02
1.260000000000000000e+02,2.006340866088867188e+02
1.250000000000000000e+02,1.739467239379882812e+02
1.240000000000000000e+02,1.650848617553710938e+02
1.230000000000000000e+02,1.740038375854492188e+02
1.220000000000000000e+02,1.787583923339843750e+02
1.210000000000000000e+02,1.576551437377929688e+02
1.200000000000000000e+02,1.822312469482421875e+02
1.190000000000000000e+02,1.776542510986328125e+02
1.180000000000000000e+02,1.893576278686523438e+02
1.170000000000000000e+02,1.600254058837890625e+02
1.160000000000000000e+02,1.565603256225585938e+02
1.150000000000000000e+02,1.629961700439453125e+02
1.140000000000000000e+02,1.576912384033203125e+02
1.130000000000000000e+02,1.637524414062500000e+02
1.120000000000000000e+02,1.583649520874023438e+02
1.110000000000000000e+02,1.567796783447265625e+02
1.100000000000000000e+02,1.596638717651367188e+02
1.090000000000000000e+02,1.515069046020507812e+02
1.080000000000000000e+02,1.702692108154296875e+02
1.070000000000000000e+02,1.535207061767578125e+02
1.060000000000000000e+02,1.703435821533203125e+02
1.050000000000000000e+02,1.519448852539062500e+02
1.040000000000000000e+02,1.405154113769531250e+02
1.030000000000000000e+02,1.554061050415039062e+02
1.020000000000000000e+02,1.525081100463867188e+02
1.010000000000000000e+02,1.297807846069335938e+02
1.000000000000000000e+02,1.693318099975585938e+02
9.900000000000000000e+01,1.774598999023437500e+02
9.800000000000000000e+01,1.495167160034179688e+02
9.700000000000000000e+01,1.435938796997070312e+02
9.600000000000000000e+01,1.445749511718750000e+02
9.500000000000000000e+01,1.416035690307617188e+02
9.400000000000000000e+01,1.532500076293945312e+02
9.300000000000000000e+01,1.438413772583007812e+02
9.200000000000000000e+01,1.796775131225585938e+02
9.100000000000000000e+01,1.424530563354492188e+02
9.000000000000000000e+01,1.566530303955078125e+02
8.900000000000000000e+01,1.336763458251953125e+02
8.800000000000000000e+01,1.331031036376953125e+02
8.700000000000000000e+01,1.362465896606445312e+02
8.600000000000000000e+01,1.269786682128906250e+02
8.500000000000000000e+01,1.231852645874023438e+02
8.400000000000000000e+01,1.291085968017578125e+02
8.300000000000000000e+01,1.349210510253906250e+02
8.200000000000000000e+01,1.222356109619140625e+02
8.100000000000000000e+01,1.285842361450195312e+02
8.000000000000000000e+01,1.269053344726562500e+02
7.900000000000000000e+01,1.356830291748046875e+02
7.800000000000000000e+01,1.272603378295898438e+02
7.700000000000000000e+01,1.289323501586914062e+02
7.600000000000000000e+01,1.278591766357421875e+02
7.500000000000000000e+01,1.350490036010742188e+02
7.400000000000000000e+01,1.310874176025390625e+02
7.300000000000000000e+01,1.188731384277343750e+02
7.200000000000000000e+01,1.120908050537109375e+02
7.100000000000000000e+01,1.115860824584960938e+02
7.000000000000000000e+01,1.156559753417968750e+02
6.900000000000000000e+01,1.019177093505859375e+02
6.800000000000000000e+01,1.023394012451171875e+02
6.700000000000000000e+01,1.436955184936523438e+02
6.600000000000000000e+01,1.237562332153320312e+02
6.500000000000000000e+01,1.099624633789062500e+02
6.400000000000000000e+01,1.111330184936523438e+02
6.300000000000000000e+01,1.194571609497070312e+02
6.200000000000000000e+01,1.089025650024414062e+02
6.100000000000000000e+01,1.051343688964843750e+02
6.000000000000000000e+01,9.486763000488281250e+01
5.900000000000000000e+01,1.062784500122070312e+02
5.800000000000000000e+01,1.290947265625000000e+02
5.700000000000000000e+01,1.003427658081054688e+02
5.600000000000000000e+01,1.229868927001953125e+02
5.500000000000000000e+01,9.878962707519531250e+01
5.400000000000000000e+01,1.046253585815429688e+02
5.300000000000000000e+01,9.210385131835937500e+01
5.200000000000000000e+01,8.178887176513671875e+01
5.100000000000000000e+01,8.785643005371093750e+01
5.000000000000000000e+01,9.426033020019531250e+01
4.900000000000000000e+01,1.085182800292968750e+02
4.800000000000000000e+01,9.022650909423828125e+01
4.700000000000000000e+01,8.704147338867187500e+01
4.600000000000000000e+01,8.322574615478515625e+01
4.500000000000000000e+01,7.436222839355468750e+01
4.400000000000000000e+01,8.939505004882812500e+01
4.300000000000000000e+01,6.884329223632812500e+01
4.200000000000000000e+01,8.826669311523437500e+01
4.100000000000000000e+01,6.280342102050781250e+01
4.000000000000000000e+01,7.940711212158203125e+01
3.900000000000000000e+01,9.487633514404296875e+01
3.800000000000000000e+01,7.576098632812500000e+01
3.700000000000000000e+01,6.923820495605468750e+01
3.600000000000000000e+01,7.067762756347656250e+01
3.500000000000000000e+01,7.379647064208984375e+01
3.400000000000000000e+01,8.060412597656250000e+01
3.300000000000000000e+01,7.233943176269531250e+01
3.200000000000000000e+01,4.303427886962890625e+01
3.100000000000000000e+01,6.484325408935546875e+01
3.000000000000000000e+01,5.024843597412109375e+01
2.900000000000000000e+01,5.490361022949218750e+01
2.800000000000000000e+01,7.390889739990234375e+01
2.700000000000000000e+01,5.151056671142578125e+01
2.600000000000000000e+01,5.579927062988281250e+01
2.500000000000000000e+01,6.496144866943359375e+01
2.400000000000000000e+01,6.576322937011718750e+01
2.300000000000000000e+01,7.117290496826171875e+01
2.200000000000000000e+01,5.620608520507812500e+01
2.100000000000000000e+01,6.008097839355468750e+01
2.000000000000000000e+01,5.625619506835937500e+01
1.900000000000000000e+01,4.730036163330078125e+01
1.800000000000000000e+01,5.991698455810546875e+01
1.700000000000000000e+01,3.900181579589843750e+01
1.600000000000000000e+01,4.981340026855468750e+01
1.500000000000000000e+01,3.586614990234375000e+01
1.400000000000000000e+01,3.573588562011718750e+01
1.300000000000000000e+01,3.351077270507812500e+01
1.200000000000000000e+01,4.411191558837890625e+01
1.100000000000000000e+01,3.516956329345703125e+01
1.000000000000000000e+01,1.937780761718750000e+01
9.000000000000000000e+00,2.470410156250000000e+01
8.000000000000000000e+00,3.958759307861328125e+01
7.000000000000000000e+00,2.590286254882812500e+01
6.000000000000000000e+00,1.145520782470703125e+01
5.000000000000000000e+00,1.099748229980468750e+01
4.000000000000000000e+00,2.743131256103515625e+01
3.000000000000000000e+00,1.738507843017578125e+01
2.000000000000000000e+00,8.111763000488281250e+00
1.000000000000000000e+00,9.164634704589843750e+00
0.000000000000000000e+00,0.000000000000000000e+00
2.570000000000000000e+02,1.927238693237304688e+02
2.560000000000000000e+02,2.019058074951171875e+02
2.550000000000000000e+02,1.822863464355468750e+02
2.540000000000000000e+02,1.873210067749023438e+02
2.530000000000000000e+02,1.852613906860351562e+02
2.520000000000000000e+02,1.893512802124023438e+02
2.510000000000000000e+02,1.823812789916992188e+02
2.500000000000000000e+02,1.732779617309570312e+02
2.490000000000000000e+02,1.843726959228515625e+02
2.480000000000000000e+02,1.768306732177734375e+02
2.470000000000000000e+02,1.888162078857421875e+02
2.460000000000000000e+02,1.775640792846679688e+02
2.450000000000000000e+02,1.857791595458984375e+02
2.440000000000000000e+02,1.731441726684570312e+02
2.430000000000000000e+02,1.765018920898437500e+02
2.420000000000000000e+02,1.730890350341796875e+02
2.410000000000000000e+02,1.735143585205078125e+02
2.400000000000000000e+02,1.544027404785156250e+02
2.390000000000000000e+02,1.629762649536132812e+02
2.380000000000000000e+02,1.740003662109375000e+02
2.370000000000000000e+02,1.525469665527343750e+02
2.360000000000000000e+02,1.716290512084960938e+02
2.350000000000000000e+02,1.665195388793945312e+02
2.340000000000000000e+02,1.666732482910156250e+02
2.330000000000000000e+02,1.539212036132812500e+02
2.320000000000000000e+02,1.609980926513671875e+02
2.310000000000000000e+02,1.657251281738281250e+02
2.300000000000000000e+02,1.652503585815429688e+02
2.290000000000000000e+02,1.549591751098632812e+02
2.280000000000000000e+02,1.447503662109375000e+02
2.270000000000000000e+02,1.650496063232421875e+02
2.260000000000000000e+02,1.536624221801757812e+02
2.250000000000000000e+02,1.399875564575195312e+02
2.240000000000000000e+02,1.459106063842773438e+02
2.230000000000000000e+02,1.528836975097656250e+02
2.220000000000000000e+02,1.369704742431640625e+02
2.210000000000000000e+02,1.599074020385742188e+02
2.200000000000000000e+02,1.382118911743164062e+02
2.190000000000000000e+02,1.391745452880859375e+02
2.180000000000000000e+02,1.285303115844726562e+02
2.170000000000000000e+02,1.520812301635742188e+02
2.160000000000000000e+02,1.402214813232421875e+02
2.150000000000000000e+02,1.339711456298828125e+02
2.140000000000000000e+02,1.334089889526367188e+02
2.130000000000000000e+02,1.413568420410156250e+02
2.120000000000000000e+02,1.365517349243164062e+02
2.110000000000000000e+02,1.328625946044921875e+02
2.100000000000000000e+02,1.270951232910156250e+02
2.090000000000000000e+02,1.362369613647460938e+02
2.080000000000000000e+02,1.304584274291992188e+02
2.070000000000000000e+02,1.522854461669921875e+02
2.060000000000000000e+02,1.339553070068359375e+02
2.050000000000000000e+02,1.282243041992187500e+02
2.040000000000000000e+02,1.289298782348632812e+02
2.030000000000000000e+02,1.332351455688476562e+02
2.020000000000000000e+02,1.044169387817382812e+02
2.010000000000000000e+02,1.118891906738281250e+02
2.000000000000000000e+02,1.371903457641601562e+02
1.990000000000000000e+02,1.082351455688476562e+02
1.980000000000000000e+02,1.287603378295898438e+02
1.970000000000000000e+02,1.151414947509765625e+02
1.960000000000000000e+02,1.065313034057617188e+02
1.950000000000000000e+02,1.248902511596679688e+02
1.940000000000000000e+02,1.249394149780273438e+02
1.930000000000000000e+02,1.014817352294921875e+02
1.920000000000000000e+02,1.114222488403320312e+02
1.910000000000000000e+02,1.129492187500000000e+02
1.900000000000000000e+02,1.131927108764648438e+02
1.890000000000000000e+02,1.348633041381835938e+02
